Date,Team 1,Team 2,FT,HT
2000-11-11,FC Koln,Hamburg,4-2,2-0
2000-11-11,Munich 1860,Wolfsburg,2-2,2-1
2000-11-11,Freiburg,Leverkusen,0-1,0-0
2000-11-11,Hansa Rostock,Unterhaching,2-2,0-1
2000-11-11,Schalke 04,Bayern Munich,3-2,0-1
2000-11-11,Werder Bremen,Bochum,2-0,0-0
2000-11-12,Cottbus,Stuttgart,2-1,1-1
2000-11-12,Ein Frankfurt,Kaiserslautern,3-1,1-0
2000-11-17,Stuttgart,Munich 1860,2-2,1-0
2000-11-18,FC Koln,Hansa Rostock,5-2,3-2
2000-11-18,Bayern Munich,Ein Frankfurt,1-2,1-1
2000-11-18,Hamburg,Leverkusen,1-3,1-2
2000-11-18,Hertha,Schalke 04,0-4,0-2
2000-11-18,Kaiserslautern,Freiburg,0-2,0-1
2000-11-18,Wolfsburg,Werder Bremen,1-1,0-1
2000-11-19,Bochum,Dortmund,1-1,0-0
2000-11-19,Unterhaching,Cottbus,2-1,2-0
2000-11-24,Schalke 04,Bochum,2-1,1-0
2000-11-25,Cottbus,FC Koln,0-2,0-1
2000-11-25,Dortmund,Wolfsburg,2-1,2-1
2000-11-25,Ein Frankfurt,Hertha,0-4,0-2
2000-11-25,Freiburg,Bayern Munich,1-1,1-1
2000-11-25,Hansa Rostock,Hamburg,1-0,0-0
2000-11-26,Munich 1860,Unterhaching,0-2,0-1
2000-11-26,Leverkusen,Kaiserslautern,4-2,2-1
2000-11-26,Werder Bremen,Stuttgart,1-0,0-0
2000-12-02,FC Koln,Munich 1860,4-0,1-0
2000-12-02,Bayern Munich,Leverkusen,2-0,1-0
2000-12-02,Bochum,Ein Frankfurt,2-1,2-0
2000-12-02,Hertha,Freiburg,2-2,2-1
2000-12-02,Stuttgart,Dortmund,0-2,0-1
2000-12-02,Wolfsburg,Schalke 04,2-0,0-0
2000-12-03,Cottbus,Hansa Rostock,1-0,0-0
2000-12-03,Kaiserslautern,Hamburg,2-1,0-0
2000-12-08,Ein Frankfurt,Wolfsburg,1-2,1-0
2000-12-09,Munich 1860,Hansa Rostock,2-1,1-0
2000-12-09,Dortmund,Unterhaching,3-0,3-0
2000-12-09,Freiburg,Bochum,5-0,1-0
2000-12-09,Kaiserslautern,Bayern Munich,0-0,0-0
2000-12-09,Schalke 04,Stuttgart,2-1,1-0
2000-12-10,Hamburg,Cottbus,2-1,0-1
2000-12-10,Leverkusen,Hertha,4-0,2-0
2000-12-10,Werder Bremen,FC Koln,2-1,0-0
2000-12-12,Stuttgart,Ein Frankfurt,4-1,1-1
2000-12-12,Unterhaching,Schalke 04,0-2,0-1
2000-12-12,Wolfsburg,Freiburg,1-2,0-1
2000-12-13,FC Koln,Dortmund,0-0,0-0
2000-12-13,Bayern Munich,Hamburg,2-1,0-1
2000-12-13,Bochum,Leverkusen,3-2,1-0
2000-12-13,Cottbus,Munich 1860,2-3,2-0
2000-12-13,Hansa Rostock,Werder Bremen,5-2,2-1
2000-12-13,Hertha,Kaiserslautern,2-4,0-2
2000-12-15,Unterhaching,Ein Frankfurt,2-0,1-0
2000-12-16,FC Koln,Schalke 04,2-2,0-2
2000-12-16,Munich 1860,Hamburg,2-1,1-0
2000-12-16,Bochum,Kaiserslautern,0-1,0-1
2000-12-16,Hansa Rostock,Dortmund,1-2,0-1
2000-12-16,Stuttgart,Freiburg,0-0,0-0
2000-12-16,Wolfsburg,Leverkusen,2-0,0-0
2000-12-17,Cottbus,Werder Bremen,3-1,2-1
2000-12-17,Hertha,Bayern Munich,1-3,1-2
2000-12-20,Unterhaching,Werder Bremen,0-0,0-0
2001-01-26,Schalke 04,Hansa Rostock,2-0,1-0
2001-01-27,Bayern Munich,Bochum,3-2,1-1
2001-01-27,Dortmund,Cottbus,2-0,0-0
2001-01-27,Ein Frankfurt,FC Koln,1-5,0-4
2001-01-27,Freiburg,Unterhaching,2-0,1-0
2001-01-27,Kaiserslautern,Wolfsburg,0-0,0-0
2001-01-27,Werder Bremen,Munich 1860,2-0,0-0
2001-01-28,Hamburg,Hertha,1-2,1-0
2001-01-28,Leverkusen,Stuttgart,4-0,0-0
2001-02-02,Munich 1860,Dortmund,1-0,0-0
2001-02-03,FC Koln,Freiburg,0-1,0-0
2001-02-03,Bochum,Hertha,1-3,0-1
2001-02-03,Cottbus,Schalke 04,4-1,2-0
2001-02-03,Stuttgart,Kaiserslautern,6-1,3-1
2001-02-03,Werder Bremen,Hamburg,3-1,1-0
2001-02-03,Wolfsburg,Bayern Munich,1-3,1-2
2001-02-04,Hansa Rostock,Ein Frankfurt,0-2,0-2
2001-02-04,Unterhaching,Leverkusen,1-2,1-1
2001-02-09,Ein Frankfurt,Cottbus,1-0,0-0
2001-02-10,Bayern Munich,Stuttgart,1-0,1-0
2001-02-10,Hamburg,Bochum,3-0,3-0
2001-02-10,Hertha,Wolfsburg,1-3,0-1
2001-02-10,Kaiserslautern,Unterhaching,4-0,3-0
2001-02-10,Leverkusen,FC Koln,4-1,0-1
2001-02-10,Schalke 04,Munich 1860,2-0,0-0
2001-02-11,Dortmund,Werder Bremen,0-0,0-0
2001-02-11,Freiburg,Hansa Rostock,0-0,0-0
2001-02-16,Munich 1860,Ein Frankfurt,2-2,0-1
2001-02-17,Cottbus,Freiburg,0-2,0-0
2001-02-17,Dortmund,Hamburg,4-2,1-0
2001-02-17,Hansa Rostock,Leverkusen,2-1,1-1
2001-02-17,Unterhaching,Bayern Munich,1-0,0-0
2001-02-17,Werder Bremen,Schalke 04,2-1,2-0
2001-02-17,Wolfsburg,Bochum,0-0,0-0
2001-02-18,FC Koln,Kaiserslautern,0-1,0-1
2001-02-18,Stuttgart,Hertha,0-1,0-0
2001-02-23,Leverkusen,Cottbus,1-3,0-2
2001-02-24,Bayern Munich,FC Koln,1-1,0-1
2001-02-24,Ein Frankfurt,Werder Bremen,1-2,0-1
2001-02-24,Freiburg,Munich 1860,0-3,0-2
2001-02-24,Hamburg,Wolfsburg,3-2,2-1
2001-02-24,Schalke 04,Dortmund,0-0,0-0
2001-02-25,Bochum,Stuttgart,0-0,0-0
2001-02-25,Kaiserslautern,Hansa Rostock,0-1,0-1
2001-03-02,Dortmund,Ein Frankfurt,6-1,1-0
2001-03-03,FC Koln,Hertha,1-0,0-0
2001-03-03,Cottbus,Kaiserslautern,0-2,0-0
2001-03-03,Hansa Rostock,Bayern Munich,3-2,1-1
2001-03-03,Stuttgart,Wolfsburg,2-1,1-0
2001-03-03,Unterhaching,Bochum,2-1,1-1
2001-03-03,Werder Bremen,Freiburg,3-1,2-0
2001-03-04,Munich 1860,Leverkusen,1-0,0-0
2001-03-04,Schalke 04,Hamburg,0-1,0-0
2001-03-07,Hertha,Unterhaching,2-1,0-0
2001-03-09,Leverkusen,Werder Bremen,3-0,1-0
2001-03-10,Bayern Munich,Cottbus,2-0,2-0
2001-03-10,Bochum,FC Koln,2-3,2-1
2001-03-10,Ein Frankfurt,Schalke 04,0-0,0-0
2001-03-10,Freiburg,Dortmund,2-2,1-2
2001-03-10,Hertha,Hansa Rostock,1-0,0-0
2001-03-10,Wolfsburg,Unterhaching,6-1,2-1
2001-03-11,Hamburg,Stuttgart,2-2,2-1
2001-03-11,Kaiserslautern,Munich 1860,3-2,0-0
2001-03-16,FC Koln,Wolfsburg,0-0,0-0
2001-03-17,Munich 1860,Bayern Munich,0-2,0-0
2001-03-17,Cottbus,Hertha,3-0,2-0
2001-03-17,Dortmund,Leverkusen,1-3,1-2
2001-03-17,Ein Frankfurt,Hamburg,1-1,0-0
2001-03-17,Hansa Rostock,Bochum,2-0,0-0
2001-03-17,Schalke 04,Freiburg,0-0,0-0
2001-03-18,Unterhaching,Stuttgart,0-0,0-0
2001-03-18,Werder Bremen,Kaiserslautern,1-2,0-2
2001-03-30,Wolfsburg,Hansa Rostock,2-1,1-0
2001-03-31,Bayern Munich,Werder Bremen,2-3,0-1
2001-03-31,Freiburg,Ein Frankfurt,5-2,2-0
2001-03-31,Hamburg,Unterhaching,1-1,0-0
2001-03-31,Hertha,Munich 1860,3-0,1-0
2001-03-31,Leverkusen,Schalke 04,0-3,0-1
2001-03-31,Stuttgart,FC Koln,0-3,0-2
2001-04-01,Bochum,Cottbus,1-0,0-0
2001-04-01,Kaiserslautern,Dortmund,1-4,0-1
2001-04-06,Cottbus,Wolfsburg,0-0,0-0
2001-04-07,FC Koln,Unterhaching,1-1,1-0
2001-04-07,Munich 1860,Bochum,2-4,0-1
2001-04-07,Dortmund,Bayern Munich,1-1,0-1
2001-04-07,Ein Frankfurt,Leverkusen,1-3,0-1
2001-04-07,Freiburg,Hamburg,0-0,0-0
2001-04-07,Werder Bremen,Hertha,3-1,1-0
2001-04-08,Hansa Rostock,Stuttgart,1-1,0-0
2001-04-08,Schalke 04,Kaiserslautern,5-1,2-0
2001-04-12,Stuttgart,Cottbus,1-0,0-0
2001-04-14,Bayern Munich,Schalke 04,1-3,1-1
2001-04-14,Bochum,Werder Bremen,1-2,0-1
2001-04-14,Hertha,Dortmund,1-0,0-0
2001-04-14,Kaiserslautern,Ein Frankfurt,4-2,1-2
2001-04-14,Leverkusen,Freiburg,1-3,0-1
2001-04-14,Wolfsburg,Munich 1860,0-1,0-1
2001-04-15,Hamburg,FC Koln,1-1,0-1
2001-04-15,Unterhaching,Hansa Rostock,1-1,0-0
2001-04-20,Dortmund,Bochum,5-0,2-0
2001-04-21,Cottbus,Unterhaching,1-0,0-0
2001-04-21,Ein Frankfurt,Bayern Munich,0-2,0-1
2001-04-21,Hansa Rostock,FC Koln,2-1,1-0
2001-04-21,Leverkusen,Hamburg,1-1,0-0
2001-04-21,Schalke 04,Hertha,3-1,0-1
2001-04-21,Werder Bremen,Wolfsburg,2-3,1-2
2001-04-22,Munich 1860,Stuttgart,2-1,1-1
2001-04-22,Freiburg,Kaiserslautern,5-2,5-0
2001-04-27,Wolfsburg,Dortmund,1-1,1-1
2001-04-28,FC Koln,Cottbus,4-0,2-0
2001-04-28,Bayern Munich,Freiburg,1-0,0-0
2001-04-28,Bochum,Schalke 04,1-1,1-0
2001-04-28,Hertha,Ein Frankfurt,3-0,3-0
2001-04-28,Kaiserslautern,Leverkusen,0-1,0-1
2001-04-28,Stuttgart,Werder Bremen,2-1,1-0
2001-04-29,Hamburg,Hansa Rostock,2-1,0-1
2001-04-29,Unterhaching,Munich 1860,3-2,2-1
2001-05-04,Dortmund,Stuttgart,0-0,0-0
2001-05-05,Munich 1860,FC Koln,3-1,1-1
2001-05-05,Ein Frankfurt,Bochum,3-0,0-0
2001-05-05,Hamburg,Kaiserslautern,1-1,1-0
2001-05-05,Hansa Rostock,Cottbus,1-0,1-0
2001-05-05,Leverkusen,Bayern Munich,0-1,0-0
2001-05-05,Schalke 04,Wolfsburg,2-1,2-0
2001-05-06,Freiburg,Hertha,1-0,0-0
2001-05-06,Werder Bremen,Unterhaching,0-0,0-0
2001-05-12,FC Koln,Werder Bremen,1-3,1-1
2001-05-12,Bayern Munich,Kaiserslautern,2-1,0-1
2001-05-12,Bochum,Freiburg,1-3,0-1
2001-05-12,Cottbus,Hamburg,4-2,2-1
2001-05-12,Hansa Rostock,Munich 1860,0-0,0-0
2001-05-12,Hertha,Leverkusen,1-1,1-0
2001-05-12,Stuttgart,Schalke 04,1-0,0-0
2001-05-12,Unterhaching,Dortmund,1-4,0-1
2001-05-12,Wolfsburg,Ein Frankfurt,3-0,3-0
2001-05-19,Munich 1860,Cottbus,0-1,0-1
2001-05-19,Dortmund,FC Koln,3-3,1-2
2001-05-19,Ein Frankfurt,Stuttgart,2-1,2-0
2001-05-19,Freiburg,Wolfsburg,4-1,2-0
2001-05-19,Hamburg,Bayern Munich,1-1,0-0
2001-05-19,Kaiserslautern,Hertha,0-1,0-0
2001-05-19,Leverkusen,Bochum,1-0,1-0
2001-05-19,Schalke 04,Unterhaching,5-3,2-2
2001-05-19,Werder Bremen,Hansa Rostock,3-0,2-0
